lat,lon,gravity
19.5,-57.5,-46.8981
19.5,-56.5,-67.6348
19.5,-55.5,-98.3139
19.5,-54.5,-119.5846
19.5,-53.5,-127.7477
19.5,-52.5,-118.8918
19.5,-51.5,-131.2531
19.5,-50.5,-161.8226
19.5,-49.5,-156.8899
19.5,-48.5,-139.0916
19.5,-47.5,-135.2105
19.5,-46.5,-125.5412
19.5,-45.5,-150.0097
19.5,-44.5,-175.8387
19.5,-43.5,-180.3398
19.5,-42.5,-195.0208
19.5,-41.5,-210.9293
19.5,-40.5,-205.9789
19.5,-39.5,-217.5607
19.5,-38.5,-211.9148
19.5,-37.5,-205.5418
19.5,-36.5,-230.1508
19.5,-35.5,-246.3668
19.5,-34.5,-257.8746
19.5,-33.5,-276.8755
19.5,-32.5,-271.7369
19.5,-31.5,-260.9737
19.5,-30.5,-256.347
19.5,-29.5,-247.8288
19.5,-28.5,-245.7778
19.5,-27.5,-231.429
19.5,-26.5,-202.6558
19.5,-25.5,-174.4681
19.5,-24.5,-148.7843
19.5,-23.5,-145.159
19.5,-22.5,-121.6919
19.5,-21.5,-112.4735
19.5,-20.5,-168.334
19.5,-19.5,-196.4682
19.5,-18.5,-198.8932
19.5,-17.5,-206.1658
19.5,-16.5,-212.127
19.5,-15.5,-223.1561
19.5,-14.5,-236.149
19.5,-13.5,-270.5107
19.5,-12.5,-292.437
19.5,-11.5,-303.908
19.5,-10.5,-254.7603
19.5,-9.5,-179.8757
19.5,-8.5,-33.3492
19.5,-7.5,102.2189
19.5,-6.5,181.0932
19.5,-5.5,216.8162
19.5,-4.5,236.3166
19.5,-3.5,203.9095
19.5,-2.5,128.628
19.5,-1.5,-6.0011
19.5,-0.5,-156.9097
19.5,0.5,-262.0487
19.5,1.5,-353.5806
19.5,2.5,-369.8857
19.5,3.5,-355.9775
19.5,4.5,-312.7283
19.5,5.5,-314.2789
19.5,6.5,-362.6431
19.5,7.5,-395.8356
19.5,8.5,-395.9392
19.5,9.5,-402.5117
19.5,10.5,-406.6407
19.5,11.5,-428.3069
19.5,12.5,-453.3284
19.5,13.5,-456.9721
19.5,14.5,-484.3101
19.5,15.5,-484.6714
19.5,16.5,-522.1045
19.5,17.5,-509.5906
19.5,18.5,-531.39
19.5,19.5,-549.4177
19.5,20.5,-556.6884
19.5,21.5,-574.494
19.5,22.5,-584.3158
19.5,23.5,-593.1018
19.5,24.5,-596.5326
19.5,25.5,-513.2915
19.5,26.5,-527.6651
19.5,27.5,-521.8505
19.5,28.5,-533.6586
19.5,29.5,-568.5766
19.5,30.5,-546.2999
19.5,31.5,-571.1614
19.5,32.5,-576.5754
19.5,33.5,-557.0076
19.5,34.5,-530.4863
19.5,35.5,-511.8574
19.5,36.5,-498.3544
19.5,37.5,-480.2954
19.5,38.5,-522.0632
19.5,39.5,-476.6249
19.5,40.5,-467.9703
19.5,41.5,-468.7459
19.5,42.5,-481.16
19.5,43.5,-523.0675
19.5,44.5,-496.89
19.5,45.5,-511.1339
19.5,46.5,-503.5692
19.5,47.5,-503.2323
19.5,48.5,-474.1591
19.5,49.5,-448.2275
19.5,50.5,-434.0831
19.5,51.5,-432.7681
19.5,52.5,-442.3274
19.5,53.5,-458.0682
19.5,54.5,-440.1187
19.5,55.5,-412.2662
19.5,56.5,-374.7909
19.5,57.5,-353.106
19.5,58.5,-333.583
19.5,59.5,-321.7362
19.5,60.5,-317.6231
19.5,61.5,-303.4855
19.5,62.5,-325.237
19.5,63.5,-315.0637
19.5,64.5,-286.1251
19.5,65.5,-273.3987
19.5,66.5,-278.5919
19.5,67.5,-287.8315
19.5,68.5,-257.3054
19.5,69.5,-219.0325
19.5,70.5,-224.168
19.5,71.5,-214.2913
19.5,72.5,-202.6745
19.5,73.5,-172.7199
19.5,74.5,-151.6395
19.5,75.5,-135.5596
19.5,76.5,-130.8726
19.5,77.5,-125.3765
19.5,78.5,-118.5086
19.5,79.5,-91.1014
19.5,80.5,-81.4955
19.5,81.5,-64.7451
19.5,82.5,-50.7685
19.5,83.5,-43.7707
19.5,84.5,-28.1998
19.5,85.5,-27.6013
19.5,86.5,-40.0938
19.5,87.5,-23.3074
19.5,88.5,-17.8987
19.5,89.5,-24.4434
19.5,90.5,-14.5815
19.5,91.5,-4.7661
19.5,92.5,19.1491
19.5,93.5,21.2937
19.5,94.5,31.0826
19.5,95.5,18.6725
19.5,96.5,41.0374
19.5,97.5,48.1634
19.5,98.5,56.8128
19.5,99.5,98.3579
19.5,100.5,124.4482
19.5,101.5,135.8904
19.5,102.5,166.4601
19.5,103.5,200.9475
19.5,104.5,203.577
19.5,105.5,180.0531
19.5,106.5,149.9642
19.5,107.5,125.7841
19.5,108.5,115.7805
19.5,109.5,113.3556
19.5,110.5,129.4206
19.5,111.5,167.6752
19.5,112.5,217.7601
19.5,113.5,241.3332
19.5,114.5,243.8858
19.5,115.5,235.2528
19.5,116.5,234.9898
19.5,117.5,212.8778
19.5,118.5,185.9347
19.5,119.5,175.3187
19.5,120.5,186.5427
19.5,121.5,200.0425
19.5,122.5,200.477
19.5,123.5,204.7567
19.5,124.5,188.1333
19.5,125.5,178.5627
19.5,126.5,176.1998
19.5,127.5,180.4652
19.5,128.5,182.3345
19.5,129.5,193.477
19.5,130.5,219.47
19.5,131.5,240.1226
19.5,132.5,239.2339
19.5,133.5,241.617
19.5,134.5,248.2883
19.5,135.5,235.2212
19.5,136.5,210.624
19.5,137.5,174.4377
19.5,138.5,161.1693
19.5,139.5,197.1247
19.5,140.5,228.7436
19.5,141.5,234.2787
19.5,142.5,233.1439
19.5,143.5,234.7303
19.5,144.5,245.8253
19.5,145.5,255.7386
19.5,146.5,254.6275
19.5,147.5,247.5076
19.5,148.5,239.1881
19.5,149.5,228.706
19.5,150.5,215.2608
19.5,151.5,195.5472
19.5,152.5,223.2316
19.5,153.5,256.5753
19.5,154.5,261.3277
19.5,155.5,227.9304
19.5,156.5,207.1451
19.5,157.5,245.3934
19.5,158.5,268.759
19.5,159.5,284.0798
19.5,160.5,282.9967
19.5,161.5,298.5176
19.5,162.5,329.2743
19.5,163.5,303.643
19.5,164.5,268.3465
19.5,165.5,253.8599
19.5,166.5,251.3785
19.5,167.5,225.5247
19.5,168.5,155.3177
19.5,169.5,168.2241
19.5,170.5,189.753
19.5,171.5,229.5493
19.5,172.5,257.044
19.5,173.5,234.0511
19.5,174.5,161.5584
19.5,175.5,115.723
19.5,176.5,68.475
19.5,177.5,63.1993
19.5,178.5,53.3786
19.5,179.5,68.4137
18.5,-179.5,100.3912
18.5,-178.5,141.0572
18.5,-177.5,130.4234
18.5,-176.5,117.8698
18.5,-175.5,128.7412
18.5,-174.5,107.3757
18.5,-173.5,90.2808
18.5,-172.5,93.4654
18.5,-171.5,45.309
18.5,-170.5,-0.6595
18.5,-169.5,24.0398
18.5,-168.5,97.329
18.5,-167.5,225.5894
18.5,-166.5,358.9677
18.5,-165.5,490.1611
18.5,-164.5,548.6021
18.5,-163.5,581.9788
18.5,-162.5,602.4698
18.5,-161.5,607.4462
18.5,-160.5,601.076
18.5,-159.5,589.9075
18.5,-158.5,580.9449
18.5,-157.5,553.166
18.5,-156.5,487.8442
18.5,-155.5,394.8623
18.5,-154.5,320.3132
18.5,-153.5,249.6568
18.5,-152.5,221.7822
18.5,-151.5,194.7186
18.5,-150.5,158.7776
18.5,-149.5,130.8484
18.5,-148.5,78.7072
18.5,-147.5,57.2482
18.5,-146.5,52.9648
18.5,-145.5,71.7391
18.5,-144.5,81.939
18.5,-143.5,89.1997
18.5,-142.5,84.653
18.5,-141.5,95.0617
18.5,-140.5,77.8221
18.5,-139.5,77.2756
18.5,-138.5,78.6949
18.5,-137.5,88.5158
18.5,-136.5,95.2053
18.5,-135.5,85.5646
18.5,-134.5,58.4439
18.5,-133.5,34.6045
18.5,-132.5,55.1903
18.5,-131.5,64.7104
18.5,-130.5,94.2406
18.5,-129.5,224.4506
18.5,-128.5,432.8517
18.5,-127.5,628.3976
18.5,-126.5,696.9408
18.5,-125.5,724.9424
18.5,-124.5,725.0269
18.5,-123.5,722.9584
18.5,-122.5,720.9061
18.5,-121.5,720.9896
18.5,-120.5,718.2159
18.5,-119.5,720.8243
18.5,-118.5,722.6097
18.5,-117.5,727.2791
18.5,-116.5,714.9009
18.5,-115.5,667.9142
18.5,-114.5,555.8892
18.5,-113.5,424.9404
18.5,-112.5,338.288
18.5,-111.5,249.2336
18.5,-110.5,111.0465
18.5,-109.5,78.4014
18.5,-108.5,84.2282
18.5,-107.5,115.9975
18.5,-106.5,111.5783
18.5,-105.5,111.742
18.5,-104.5,114.8354
18.5,-103.5,113.7754
18.5,-102.5,113.6845
18.5,-101.5,108.4721
18.5,-100.5,119.7262
18.5,-99.5,142.876
18.5,-98.5,158.3154
18.5,-97.5,152.1585
18.5,-96.5,157.3409
18.5,-95.5,157.4416
18.5,-94.5,156.1902
18.5,-93.5,149.6036
18.5,-92.5,135.1277
18.5,-91.5,105.1783
18.5,-90.5,102.8361
18.5,-89.5,81.8391
18.5,-88.5,69.9423
18.5,-87.5,67.7074
18.5,-86.5,61.6087
18.5,-85.5,91.3605
18.5,-84.5,76.7881
18.5,-83.5,76.6818
18.5,-82.5,66.9384
18.5,-81.5,65.9984
18.5,-80.5,67.9472
18.5,-79.5,65.6472
18.5,-78.5,91.2306
18.5,-77.5,89.9277
18.5,-76.5,68.4305
18.5,-75.5,80.6877
18.5,-74.5,70.5367
18.5,-73.5,67.4658
18.5,-72.5,62.7298
18.5,-71.5,43.7419
18.5,-70.5,17.2321
18.5,-69.5,24.9026
18.5,-68.5,16.4164
18.5,-67.5,11.5831
18.5,-66.5,27.1747
18.5,-65.5,23.4427
18.5,-64.5,15.1188
18.5,-63.5,18.2589
18.5,-62.5,-16.548
18.5,-61.5,-27.964
18.5,-60.5,-29.2927
18.5,-59.5,-14.1306
18.5,-58.5,-26.3783
18.5,-57.5,-45.0947
18.5,-56.5,-54.7229
18.5,-55.5,-98.9075
18.5,-54.5,-138.4966
18.5,-53.5,-110.0642
18.5,-52.5,-107.5488
18.5,-51.5,-111.0585
18.5,-50.5,-146.496
18.5,-49.5,-173.1353
18.5,-48.5,-169.2022
18.5,-47.5,-178.4241
18.5,-46.5,-143.7195
18.5,-45.5,-153.8677
18.5,-44.5,-217.2786
18.5,-43.5,-219.7057
18.5,-42.5,-187.3551
18.5,-41.5,-188.1994
18.5,-40.5,-208.729
18.5,-39.5,-228.8561
18.5,-38.5,-208.8654
18.5,-37.5,-178.7463
18.5,-36.5,-196.9763
18.5,-35.5,-214.676
18.5,-34.5,-226.5988
18.5,-33.5,-246.0415
18.5,-32.5,-244.2493
18.5,-31.5,-229.7757
18.5,-30.5,-230.191
18.5,-29.5,-233.039
18.5,-28.5,-218.2974
18.5,-27.5,-198.3342
18.5,-26.5,-189.3457
18.5,-25.5,-157.199
18.5,-24.5,-110.0742
18.5,-23.5,-120.0851
18.5,-22.5,-141.8366
18.5,-21.5,-153.1923
18.5,-20.5,-184.953
18.5,-19.5,-194.7592
18.5,-18.5,-197.2924
18.5,-17.5,-207.5422
18.5,-16.5,-228.92
18.5,-15.5,-210.7302
18.5,-14.5,-239.3615
18.5,-13.5,-258.1849
18.5,-12.5,-298.4204
18.5,-11.5,-292.4575
18.5,-10.5,-235.4929
18.5,-9.5,-145.0905
18.5,-8.5,11.388
18.5,-7.5,138.4202
18.5,-6.5,199.9982
18.5,-5.5,210.9011
18.5,-4.5,218.445
18.5,-3.5,200.9893
18.5,-2.5,161.3136
18.5,-1.5,19.5901
18.5,-0.5,-147.3714
18.5,0.5,-251.0821
18.5,1.5,-347.4736
18.5,2.5,-368.2729
18.5,3.5,-366.191
18.5,4.5,-334.3619
18.5,5.5,-323.1919
18.5,6.5,-334.9308
18.5,7.5,-387.7386
18.5,8.5,-412.9246
18.5,9.5,-413.6264
18.5,10.5,-416.4085
18.5,11.5,-418.6876
18.5,12.5,-431.5241
18.5,13.5,-473.5627
18.5,14.5,-504.4438
18.5,15.5,-497.3091
18.5,16.5,-528.0998
18.5,17.5,-545.4857
18.5,18.5,-548.7166
18.5,19.5,-579.1181
18.5,20.5,-564.5355
18.5,21.5,-600.8353
18.5,22.5,-607.6189
18.5,23.5,-596.4177
18.5,24.5,-606.0547
18.5,25.5,-605.0597
18.5,26.5,-583.9564
18.5,27.5,-507.1424
18.5,28.5,-573.6365
18.5,29.5,-550.949
18.5,30.5,-539.8998
18.5,31.5,-541.9964
18.5,32.5,-570.2703
18.5,33.5,-554.6543
18.5,34.5,-489.3944
18.5,35.5,-477.8263
18.5,36.5,-482.5766
18.5,37.5,-514.4255
18.5,38.5,-518.4908
18.5,39.5,-479.1792
18.5,40.5,-474.6991
18.5,41.5,-460.0822
18.5,42.5,-483.7218
18.5,43.5,-502.3286
18.5,44.5,-530.0034
18.5,45.5,-522.5737
18.5,46.5,-499.5746
18.5,47.5,-511.6899
18.5,48.5,-497.3978
18.5,49.5,-452.1366
18.5,50.5,-450.37
18.5,51.5,-455.7833
18.5,52.5,-458.7004
18.5,53.5,-442.7291
18.5,54.5,-435.3811
18.5,55.5,-420.3827
18.5,56.5,-357.9653
18.5,57.5,-346.8102
18.5,58.5,-340.0232
18.5,59.5,-319.3982
18.5,60.5,-315.3688
18.5,61.5,-309.6809
18.5,62.5,-316.8383
18.5,63.5,-313.9131
18.5,64.5,-288.7491
18.5,65.5,-299.4805
18.5,66.5,-296.5464
18.5,67.5,-279.0039
18.5,68.5,-237.1807
18.5,69.5,-226.347
18.5,70.5,-224.3902
18.5,71.5,-234.4188
18.5,72.5,-218.195
18.5,73.5,-184.2334
18.5,74.5,-154.6929
18.5,75.5,-138.8444
18.5,76.5,-143.0346
18.5,77.5,-127.548
18.5,78.5,-130.1179
18.5,79.5,-107.6146
18.5,80.5,-88.115
18.5,81.5,-76.0458
18.5,82.5,-56.7543
18.5,83.5,-60.0144
18.5,84.5,-49.8295
18.5,85.5,-55.9418
18.5,86.5,-68.9878
18.5,87.5,-58.9401
18.5,88.5,-21.0734
18.5,89.5,-15.8345
18.5,90.5,-9.7764
18.5,91.5,-0.4219
18.5,92.5,-1.6916
18.5,93.5,12.9866
18.5,94.5,26.0539
18.5,95.5,20.8001
18.5,96.5,36.74
18.5,97.5,37.4293
18.5,98.5,58.8359
18.5,99.5,75.3423
18.5,100.5,101.6344
18.5,101.5,122.745
18.5,102.5,156.724
18.5,103.5,186.7106
18.5,104.5,206.9047
18.5,105.5,193.9516
18.5,106.5,171.9654
18.5,107.5,144.951
18.5,108.5,136.4736
18.5,109.5,136.1491
18.5,110.5,151.5775
18.5,111.5,180.0555
18.5,112.5,214.2401
18.5,113.5,225.2657
18.5,114.5,222.9952
18.5,115.5,204.9716
18.5,116.5,205.735
18.5,117.5,195.4377
18.5,118.5,183.6564
18.5,119.5,175.7595
18.5,120.5,168.0698
18.5,121.5,164.7833
18.5,122.5,168.2813
18.5,123.5,176.7177
18.5,124.5,159.5473
18.5,125.5,152.4092
18.5,126.5,157.4235
18.5,127.5,156.8008
18.5,128.5,164.7878
18.5,129.5,196.1938
18.5,130.5,225.8953
18.5,131.5,202.3516
18.5,132.5,204.9549
18.5,133.5,225.1842
18.5,134.5,247.6253
18.5,135.5,238.5917
18.5,136.5,224.1619
18.5,137.5,188.7518
18.5,138.5,184.9063
18.5,139.5,221.5995
18.5,140.5,229.7061
18.5,141.5,231.8442
18.5,142.5,233.2905
18.5,143.5,247.267
18.5,144.5,255.8429
18.5,145.5,244.5746
18.5,146.5,234.6191
18.5,147.5,242.6188
18.5,148.5,231.6768
18.5,149.5,234.2889
18.5,150.5,216.9003
18.5,151.5,202.2665
18.5,152.5,212.8963
18.5,153.5,244.1723
18.5,154.5,266.3784
18.5,155.5,264.3242
18.5,156.5,243.4294
18.5,157.5,256.8317
18.5,158.5,275.6099
18.5,159.5,284.2686
18.5,160.5,276.0648
18.5,161.5,298.2693
18.5,162.5,323.99
18.5,163.5,320.6295
18.5,164.5,317.5809
18.5,165.5,288.2226
18.5,166.5,260.4153
18.5,167.5,223.0063
18.5,168.5,166.7539
18.5,169.5,168.5209
18.5,170.5,183.967
18.5,171.5,206.9431
18.5,172.5,183.6297
18.5,173.5,139.7971
18.5,174.5,105.4061
18.5,175.5,82.0214
18.5,176.5,60.4277
18.5,177.5,63.1399
18.5,178.5,69.7986
18.5,179.5,79.3128
17.5,-179.5,97.0191
17.5,-178.5,134.9612
17.5,-177.5,134.0264
17.5,-176.5,115.3856
17.5,-175.5,120.9165
17.5,-174.5,116.062
17.5,-173.5,88.8744
17.5,-172.5,85.9926
17.5,-171.5,86.9988
17.5,-170.5,32.1318
17.5,-169.5,9.1338
17.5,-168.5,32.1134
17.5,-167.5,92.7718
17.5,-166.5,177.9821
17.5,-165.5,313.8874
17.5,-164.5,409.4984
17.5,-163.5,446.1486
17.5,-162.5,476.0998
17.5,-161.5,503.782
17.5,-160.5,497.6357
17.5,-159.5,461.277
17.5,-158.5,430.6828
17.5,-157.5,385.5653
17.5,-156.5,331.3806
17.5,-155.5,263.554
17.5,-154.5,245.1532
17.5,-153.5,216.0157
17.5,-152.5,178.4501
17.5,-151.5,163.6814
17.5,-150.5,170.4223
17.5,-149.5,141.1397
17.5,-148.5,105.5309
17.5,-147.5,93.9999
17.5,-146.5,125.8987
17.5,-145.5,143.4705
17.5,-144.5,135.1564
17.5,-143.5,115.6229
17.5,-142.5,98.6154
17.5,-141.5,105.4225
17.5,-140.5,90.4566
17.5,-139.5,86.5024
17.5,-138.5,82.8307
17.5,-137.5,95.0195
17.5,-136.5,98.7634
17.5,-135.5,73.6497
17.5,-134.5,58.8392
17.5,-133.5,34.0616
17.5,-132.5,32.9539
17.5,-131.5,59.876
17.5,-130.5,117.7449
17.5,-129.5,253.0964
17.5,-128.5,449.639
17.5,-127.5,640.6417
17.5,-126.5,707.0861
17.5,-125.5,725.0971
17.5,-124.5,720.2164
17.5,-123.5,713.7612
17.5,-122.5,713.6807
17.5,-121.5,722.2964
17.5,-120.5,721.7746
17.5,-119.5,724.3373
17.5,-118.5,725.4108
17.5,-117.5,725.8581
17.5,-116.5,720.1143
17.5,-115.5,675.7988
17.5,-114.5,581.7039
17.5,-113.5,464.1899
17.5,-112.5,378.5494
17.5,-111.5,265.19
17.5,-110.5,121.0021
17.5,-109.5,69.0109
17.5,-108.5,76.0102
17.5,-107.5,102.6782
17.5,-106.5,98.9003
17.5,-105.5,123.6614
17.5,-104.5,137.364
17.5,-103.5,132.9655
17.5,-102.5,129.5388
17.5,-101.5,116.0725
17.5,-100.5,139.7872
17.5,-99.5,159.0892
17.5,-98.5,174.4643
17.5,-97.5,172.1286
17.5,-96.5,175.2677
17.5,-95.5,162.2299
17.5,-94.5,167.0118
17.5,-93.5,164.7808
17.5,-92.5,162.8602
17.5,-91.5,147.2055
17.5,-90.5,125.8542
17.5,-89.5,106.3882
17.5,-88.5,86.8483
17.5,-87.5,77.3572
17.5,-86.5,85.6138
17.5,-85.5,114.691
17.5,-84.5,90.723
17.5,-83.5,86.4265
17.5,-82.5,71.5729
17.5,-81.5,71.6777
17.5,-80.5,75.4494
17.5,-79.5,71.2283
17.5,-78.5,110.743
17.5,-77.5,101.7237
17.5,-76.5,76.4905
17.5,-75.5,76.3083
17.5,-74.5,62.3976
17.5,-73.5,65.2459
17.5,-72.5,61.8804
17.5,-71.5,41.5458
17.5,-70.5,17.8355
17.5,-69.5,3.3854
17.5,-68.5,9.1831
17.5,-67.5,31.3807
17.5,-66.5,39.0675
17.5,-65.5,32.3393
17.5,-64.5,24.6488
17.5,-63.5,13.8848
17.5,-62.5,-26.543
17.5,-61.5,-26.6055
17.5,-60.5,-19.4417
17.5,-59.5,-24.2916
17.5,-58.5,-28.4545
17.5,-57.5,-38.6547
17.5,-56.5,-42.545
17.5,-55.5,-62.637
17.5,-54.5,-91.3553
17.5,-53.5,-105.4594
17.5,-52.5,-104.0727
17.5,-51.5,-113.6273
17.5,-50.5,-146.5004
17.5,-49.5,-167.7635
17.5,-48.5,-154.4577
17.5,-47.5,-145.8168
17.5,-46.5,-141.9661
17.5,-45.5,-162.9136
17.5,-44.5,-234.7854
17.5,-43.5,-219.3731
17.5,-42.5,-192.7502
17.5,-41.5,-200.3091
17.5,-40.5,-214.8116
17.5,-39.5,-215.473
17.5,-38.5,-223.4168
17.5,-37.5,-187.8573
17.5,-36.5,-182.9128
17.5,-35.5,-210.2433
17.5,-34.5,-200.0308
17.5,-33.5,-218.0334
17.5,-32.5,-213.9489
17.5,-31.5,-210.2889
17.5,-30.5,-198.3427
17.5,-29.5,-182.0312
17.5,-28.5,-184.2151
17.5,-27.5,-177.6142
17.5,-26.5,-164.985
17.5,-25.5,-136.7067
17.5,-24.5,-88.1898
17.5,-23.5,-83.4577
17.5,-22.5,-123.2237
17.5,-21.5,-152.69
17.5,-20.5,-174.0011
17.5,-19.5,-178.011
17.5,-18.5,-188.9155
17.5,-17.5,-192.4852
17.5,-16.5,-196.7031
17.5,-15.5,-190.6619
17.5,-14.5,-228.2323
17.5,-13.5,-237.1062
17.5,-12.5,-271.2681
17.5,-11.5,-285.0036
17.5,-10.5,-243.9397
17.5,-9.5,-169.2162
17.5,-8.5,-19.947
17.5,-7.5,111.9712
17.5,-6.5,196.8178
17.5,-5.5,215.4842
17.5,-4.5,207.0204
17.5,-3.5,172.2558
17.5,-2.5,104.2675
17.5,-1.5,-29.8655
17.5,-0.5,-156.554
17.5,0.5,-267.2543
17.5,1.5,-363.0495
17.5,2.5,-392.8873
17.5,3.5,-370.2581
17.5,4.5,-337.5447
17.5,5.5,-327.1132
17.5,6.5,-336.6128
17.5,7.5,-363.1735
17.5,8.5,-399.5423
17.5,9.5,-424.8448
17.5,10.5,-457.6594
17.5,11.5,-454.3442
17.5,12.5,-474.1071
17.5,13.5,-457.4609
17.5,14.5,-491.0726
17.5,15.5,-505.5612
17.5,16.5,-567.6788
17.5,17.5,-552.6982
17.5,18.5,-549.9767
17.5,19.5,-550.166
17.5,20.5,-541.0035
17.5,21.5,-584.1498
17.5,22.5,-591.0316
17.5,23.5,-586.4034
17.5,24.5,-616.693
17.5,25.5,-601.671
17.5,26.5,-593.894
17.5,27.5,-523.7313
17.5,28.5,-590.3206
17.5,29.5,-552.6765
17.5,30.5,-543.4612
17.5,31.5,-545.4952
17.5,32.5,-550.1919
17.5,33.5,-517.8362
17.5,34.5,-516.746
17.5,35.5,-476.1591
17.5,36.5,-501.0872
17.5,37.5,-520.2935
17.5,38.5,-518.9215
17.5,39.5,-499.1795
17.5,40.5,-504.7817
17.5,41.5,-502.702
17.5,42.5,-512.3173
17.5,43.5,-496.1833
17.5,44.5,-531.9506
17.5,45.5,-502.8136
17.5,46.5,-486.7585
17.5,47.5,-490.5269
17.5,48.5,-514.7863
17.5,49.5,-490.4407
17.5,50.5,-476.4646
17.5,51.5,-473.439
17.5,52.5,-460.5574
17.5,53.5,-434.6788
17.5,54.5,-452.6368
17.5,55.5,-433.2635
17.5,56.5,-347.1078
17.5,57.5,-319.5116
17.5,58.5,-333.3959
17.5,59.5,-358.3598
17.5,60.5,-330.089
17.5,61.5,-313.7293
17.5,62.5,-305.1608
17.5,63.5,-299.593
17.5,64.5,-288.9984
17.5,65.5,-288.4557
17.5,66.5,-293.4818
17.5,67.5,-281.5019
17.5,68.5,-236.4547
17.5,69.5,-248.6131
17.5,70.5,-220.7748
17.5,71.5,-223.7977
17.5,72.5,-206.5402
17.5,73.5,-174.7761
17.5,74.5,-153.9604
17.5,75.5,-144.4663
17.5,76.5,-152.3389
17.5,77.5,-143.7047
17.5,78.5,-136.7553
17.5,79.5,-118.3786
17.5,80.5,-114.4417
17.5,81.5,-99.8377
17.5,82.5,-89.7412
17.5,83.5,-84.8118
17.5,84.5,-62.2592
17.5,85.5,-65.9749
17.5,86.5,-78.912
17.5,87.5,-62.1547
17.5,88.5,-32.6254
17.5,89.5,-18.6988
17.5,90.5,-5.0526
17.5,91.5,-11.7481
17.5,92.5,-4.4751
17.5,93.5,13.1753
17.5,94.5,30.7832
17.5,95.5,35.4655
17.5,96.5,32.287
17.5,97.5,24.0287
17.5,98.5,43.1729
17.5,99.5,81.2172
17.5,100.5,97.0522
17.5,101.5,104.2297
17.5,102.5,137.1242
17.5,103.5,169.2373
17.5,104.5,205.5992
17.5,105.5,208.2776
17.5,106.5,181.0575
17.5,107.5,155.9037
17.5,108.5,153.1294
17.5,109.5,153.9423
17.5,110.5,162.5418
17.5,111.5,184.8363
17.5,112.5,200.7784
17.5,113.5,207.6561
17.5,114.5,190.8494
17.5,115.5,177.5477
17.5,116.5,189.7074
17.5,117.5,183.5989
17.5,118.5,173.8771
17.5,119.5,180.9698
17.5,120.5,171.9672
17.5,121.5,160.5588
17.5,122.5,158.2191
17.5,123.5,148.2576
17.5,124.5,118.4373
17.5,125.5,102.388
17.5,126.5,107.2154
17.5,127.5,130.1402
17.5,128.5,150.9272
17.5,129.5,159.3839
17.5,130.5,167.0918
17.5,131.5,170.8252
17.5,132.5,188.358
17.5,133.5,216.6184
17.5,134.5,237.6575
17.5,135.5,234.8704
17.5,136.5,208.7259
17.5,137.5,192.4826
17.5,138.5,202.7206
17.5,139.5,207.7206
17.5,140.5,208.8769
17.5,141.5,211.5375
17.5,142.5,228.5977
17.5,143.5,243.7537
17.5,144.5,240.5126
17.5,145.5,216.7737
17.5,146.5,207.6342
17.5,147.5,220.7967
17.5,148.5,204.4748
17.5,149.5,215.1316
17.5,150.5,220.4016
17.5,151.5,215.0758
17.5,152.5,201.0711
17.5,153.5,214.4015
17.5,154.5,251.2861
17.5,155.5,266.5099
17.5,156.5,262.8537
17.5,157.5,268.0234
17.5,158.5,269.7721
17.5,159.5,270.7608
17.5,160.5,279.8461
17.5,161.5,298.5239
17.5,162.5,320.1178
17.5,163.5,324.7714
17.5,164.5,319.2246
17.5,165.5,292.1492
17.5,166.5,268.6987
17.5,167.5,234.2194
17.5,168.5,202.6544
17.5,169.5,199.3847
17.5,170.5,189.6481
17.5,171.5,145.8808
17.5,172.5,112.3042
17.5,173.5,64.3895
17.5,174.5,41.9682
17.5,175.5,41.6183
17.5,176.5,45.3203
17.5,177.5,76.3439
17.5,178.5,76.0897
17.5,179.5,80.9115
16.5,-179.5,101.4055
16.5,-178.5,164.9414
16.5,-177.5,171.0443
16.5,-176.5,150.8991
16.5,-175.5,139.8245
16.5,-174.5,131.0124
16.5,-173.5,126.6944
16.5,-172.5,127.1566
16.5,-171.5,109.0893
16.5,-170.5,77.2505
16.5,-169.5,40.9866
16.5,-168.5,45.5345
16.5,-167.5,72.3301
16.5,-166.5,87.2063
16.5,-165.5,132.7335
16.5,-164.5,204.341
16.5,-163.5,271.4209
16.5,-162.5,322.2521
16.5,-161.5,323.644
16.5,-160.5,306.4065
16.5,-159.5,257.6985
16.5,-158.5,221.9976
16.5,-157.5,214.6901
16.5,-156.5,221.0723
16.5,-155.5,232.2678
16.5,-154.5,257.2401
16.5,-153.5,221.7691
16.5,-152.5,178.8486
16.5,-151.5,169.2547
16.5,-150.5,185.7888
16.5,-149.5,184.9585
16.5,-148.5,165.3215
16.5,-147.5,170.6102
16.5,-146.5,285.6716
16.5,-145.5,283.973
16.5,-144.5,178.7145
16.5,-143.5,121.6997
16.5,-142.5,88.0392
16.5,-141.5,101.6558
16.5,-140.5,113.1076
16.5,-139.5,115.2459
16.5,-138.5,97.6314
16.5,-137.5,108.6105
16.5,-136.5,84.9503
16.5,-135.5,44.1059
16.5,-134.5,37.3302
16.5,-133.5,26.2648
16.5,-132.5,29.354
16.5,-131.5,73.3049
16.5,-130.5,129.2824
16.5,-129.5,234.0556
16.5,-128.5,425.0607
16.5,-127.5,627.6096
16.5,-126.5,703.8188
16.5,-125.5,727.9985
